ProcessId,EvidenceName,StepName,SharedTopicsCount,SharedKeywordsCount,TotalSharedEntities
426207,"""Προηγούμενη άδεια κυκλοφορίας που είχε εκδοθεί για το φορτηγό αυτοκίνητο""","""Εκτύπωση άδειας κυκλοφορίας φορτηγού ιδιωτικής χρήσης (ΦΙΧ) αυτοκινήτου""",1,1,2
716071,"""Επίσημη μετάφραση στην ελληνική ή αγγλική γλώσσα, θεωρημένη από τη
διπλωματική ή την προξενική αποστολή της Ελλάδας στα Ηνωμένα Αραβικά Εμιράτα ή των Ηνωμένων Αραβικών Εμιράτων στην Ελλάδα, της προς ανταλλαγή ισχύουσας άδειας οδήγησης""","""Έκδοση Ελληνικής Άδειας οδήγησης""",1,1,2
379837,"""Το επικυρωμένο καταστατικό του συνεταιρισμού πρέπει να είναι έτοιμο προς αποστολή ή ανάρτηση κατά την διάρκεια της βιντεοκλήσης με το myKEPlive.""","""Είσοδος στο myKEPlive""",1,1,2
996489,"""Αντίγραφα ασφαλιστικών βιβλιαρίων και έως 31/12/2001.""","""Έλεγχος καταβολής ασφαλιστικών εισφορών""",1,1,2
112294,"""Μαρτυρικές Καταθέσεις: Δηλώνονται οι μάρτυρες από τον αιτούντα στην ηλεκτρονική αίτηση επιδότησης ατυχήματος στη Δήλωση Ατυχήματος""","""Αναζήτηση και επεξεργασία της υποβληθείσας αίτησης χορήγησης εργατικού ατυχήματος""",1,1,2
959603,"""Πράξη εξόφλησης για το φορτηγό αυτοκίνητο.""","""Εκτύπωση άδειας κυκλοφορίας φορτηγού αυτοκινήτου από το Μητρώο Αδειών Κυκλοφορίας Οχημάτων""",1,1,2
450806,"""Βεβαίωση από την Α.Ε.Ν., σε περίπτωση που η πράξη αφορά σε σπουδαστή Ακαδημίας Εμπορικού Ναυτικού (Α.Ε.Ν.), στην οποία φοιτά ή φοίτησε, που εμφαίνεται το εκπαιδευτικό έτος στο οποίο βρίσκεται ή βρισκόταν κατά το χρονικό διάστημα της αιτούμενης πράξης.""","""Θεώρηση Ναυτικού Φυλλαδίου""",1,1,2
652282,"""Πιστοποιητικό γάμου του αιτούντος την ελληνική ιθαγένεια, που εκδίδεται από τη χώρα τέλεσης του γάμου.""","""Δημοσίευση περίληψης της απόφασης κτήσης ελληνικής ιθαγένειας""",1,1,2
112294,"""Μαρτυρικές Καταθέσεις: Δηλώνονται οι μάρτυρες από τον αιτούντα στην ηλεκτρονική αίτηση επιδότησης ατυχήματος στη Δήλωση Ατυχήματος""","""Λίστα Αιτήσεων Επιδόματος Εργατικού Ατυχήματος""",1,1,2
923596,"""Έκθεση τεκμηρίωσης της αναγκαιότητας και σκοπιμότητας ενίσχυσης της ομάδας για συμμετοχή στον διαγωνισμό.""","""Αξιολόγηση των αιτήσεων ενίσχυσης της συμμετοχής σε διεθνείς διαγωνισμούς ή των διακρίσεων συμμετοχής σε αυτούς""",1,1,2
969434,"""Επιστροφή Εγγράφου Εθνικότητας πλοίου.""","""Διαγραφή από νηολόγιο πλοίου άρθρου 13 ν.δ. 2687/53""",1,1,2
959962,"""Έκθεση Κατάσχεσης τροφίμων""","""Απόρριψη της ένστασης επανεξέτασης κατασχεθέντων τροφίμων""",1,1,2
230610,"""Πρωτόκολλο Γενικής Επιθεώρησης ή Πιστοποιητικό Ασφαλείας του πλοίου""","""Επεξεργασία - προετοιμασία σχεδίου απόφασης καθορισμού οργανικής σύνθεσης πλοίου σύμφωνα με τα άρθρα 87 παρ.2 και 90 του ΚΔΝΔ""",1,1,2
988703,"""Ληξιαρχική πράξη γέννησης""","""Εκτύπωση ληξιαρχικής πράξης γέννησης για έλεγχο από γονέα""",1,1,2
230610,"""Έγγραφο Εθνικότητας του πλοίου""","""Επεξεργασία - προετοιμασία σχεδίου απόφασης καθορισμού οργανικής σύνθεσης πλοίου σύμφωνα με τα άρθρα 87 παρ.2 και 90 του ΚΔΝΔ""",1,1,2
880506,"""Ποινικό μητρώο του κατόχου της προς ανανέωση ατομικής επαγγελματικής άδειας αλιείας για τον έλεγχο των νόμιμων προϋποθέσεων.""","""Απόρριψη ανανέωσης ατομικής επαγγελματικής άδειας αλιείας""",1,1,2
230610,"""Πιστοποιητικό Καταμέτρησης του πλοίου""","""Επεξεργασία - προετοιμασία σχεδίου απόφασης καθορισμού οργανικής σύνθεσης πλοίου σύμφωνα με τα άρθρα 87 παρ.2 και 90 του ΚΔΝΔ""",1,1,2
310513,"""Πρακτικό Εφορευτικού Συμβουλίου της Δημόσιας Βιβλιοθήκης""","""Διαβίβαση αρνητικής γνωμοδότησης του Γενικού Συμβουλίου Βιβλιοθηκών στον αιτούντα""",1,1,2
343314,"""Πιστοποιητικό Βάπτισης""","""Εκτύπωση αποσπάσματος ληξιαρχικής πράξης γέννησης βάπτισης""",1,1,2
737984,"""Ναυτικό Φυλλάδιο του Ναυτικού""","""Παραλαβή του Ναυτικού Φυλλαδίου από την αρμόδια υπηρεσία""",1,1,2
158314,"""Πτυχίο βασικού κύκλου σπουδών Σχολής Σωστικών και Πυροσβεστικών Μέσων.""","""Παραπομπή στη Σχολή Σωστικών και Πυροσβεστικών Μέσων.""",1,1,2
190471,"""Αλλοδαπό πιστοποιητικό γέννησης του ανήλικου τέκνου του αιτούμενου την Ελληνική ιθαγένεια""","""Ανακοίνωση κτήσης ελληνικής ιθαγένειας - Εντολή Δημοτολόγησης""",1,1,2
310513,"""Πρακτικό Εφορευτικού Συμβουλίου της Δημόσιας Βιβλιοθήκης""","""Προέλεγχος και διαβίβαση αιτήματος και δικαιολογητικών στο Γενικό Συμβούλιο Βιβλιοθηκών""",1,1,2
962572,"""Πρόσθετα  Δικαιολογητικά  για  Υποψηφίους που Κατέχουν  Πρόσθετα Προσόντα.""","""Συγκρότηση Τριμελούς Επιτροπής για τον έλεγχο δικαιολογητικών υποψηφίων.""",1,1,2
925574,"""Δελτίο ασφαλιστικής ταυτότητας και εισφορών (ΔΑΤΕ)""","""Έλεγχος δικαιολογητικών και της γνωμάτευσης που θα προσκομίσει ο ασφαλισμένος.""",1,1,2
230610,"""Έγγραφο Εθνικότητας του πλοίου""","""Αποστολή απόφασης καθορισμού οργανικής σύνθεσης πλοίου σύμφωνα με τα άρθρα 87 παρ.2 και 90 του ΚΔΝΔ στον ενδιαφερόμενο""",1,1,2
774591,"""Χημική ανάλυση της σύνθεσης των αποβλήτων""","""Παραλαβή αίτησης για χορήγηση κωδικών αριθμών εγγράφων διασυνοριακής μεταφοράς αποβλήτων""",1,1,2
133401,"""Πρόσθετα  Δικαιολογητικά  για  Υποψηφίους που κατέχουν  πρόσθετα προσόντα.
Υποβάλλονται  μόνο διά ζώσης αυτοπροσώπως.""","""Κλήση επιλαχόντων υποψηφίων για πλήρωση κενών θέσεων""",1,1,2
230763,"""Εγκεκριμένες ετήσιες οικονομικές καταστάσεις των εταιρειών, στις οποίες είναι μέτοχος το Ελληνικό Δημόσιο.""","""Συγκέντρωση των εγκεκριμένων οικονομικών καταστάσεων των εταιρειών στις οποίες είναι μέτοχος το Ελληνικό Δημόσιο""",1,1,2
921364,"""Γνωμάτευση/Απόφαση Πιστοποίησης Αναπηρίας.""","""Έλεγχος των νόμιμων προϋποθέσεων (διοικητικών και αναπηρίας)""",1,1,2
880506,"""Ποινικό μητρώο του κατόχου της προς ανανέωση ατομικής επαγγελματικής άδειας αλιείας για τον έλεγχο των νόμιμων προϋποθέσεων.""","""Ανανέωση ατομικής επαγγελματικής άδειας αλιείας""",1,1,2
758184,"""Αίτηση εκτύπωσης άδειας οδήγησης.""","""Εκτύπωση Εντύπου Άδειας Οδήγησης""",1,1,2
